"id","c1a","c1b","c1c","c1d","c1e","c1f","c1g","c1h","c1i","c1j","c1k","c1l","c1m","c1n","c1o","c1p","c1q","c1r","d1a","d1b","d1c","d1d","d1e","d1f","d1g","e1a","e1b","e1c","e1d","e1e","e1f","e1g","e1h","e1i","e1j","f1a","f1b","f1c","f1d","f1e","f1f","f1g","f2a1","f2b1","f2c1","f2d1","f2e1","f2f1","f2g1","f5a","f5b","f5c","f5d","h1a","h1b","h1c","h1d","h1e","h1f","h1g","h1h","h1i","h1j","h1k","h1l","h1m","h1n","h1o","h1p","education","near_03f","city","numBehaviors","cityRate"
1672,4,4,5,4,1,1,3,2,2,1,4,2,3,2,1,5,1,5,5,5,2,2,1,1,5,5,4,2,2,2,5,1,5,2,4,4,4,5,4,4,4,4,1,1,1,1,0,0,0,5,4,4,3,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,3,0,"Ramona",1,2.31849315068493
1677,4,4,4,3,2,2,2,3,2,2,2,2,4,3,1,4,2,4,4,5,2,4,2,2,4,2,2,5,2,4,4,2,5,2,3,2,4,5,4,4,4,4,1,1,0,1,0,0,0,3,3,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,3,90.402412859,"Ramona",1,2.31849315068493
1679,1,1,5,1,1,2,3,3,1,5,5,3,1,1,5,5,1,3,3,3,1,3,3,3,3,2,3,4,3,3,4,5,5,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3.99264315844379,2.18507153223145,4.32662146011515,3.96251005780542,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,2,73.9169711507,"Ramona",4,2.31849315068493
1680,5,5,5,4,2,2,2,4,2,4,4,2,3,2,4,2,2,4,2,4,4,4,3,2,4,4,2,3.5395924725841,3,4,4,4,4,2,4,4,4,5,5,3,4,3,1,0,1,1,0,1,1,4,2,4,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0.483413531711838,2,241.586357444,"Ramona",3,2.31849315068493
1682,5,5,5,4,1,2,2,2,2,4,5,3,5,5,2,5,2,2,4,3,4,4,2,2,3,5,2,2,2,5,5,2,5,2,4,5,5,5,5,4,3,3,1,1,1,1,1,0,1,3,1,1,3,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,6,263.239108266,"Ramona",3,2.31849315068493
1691,5,4,4,2,2,2,4,3,2,4,4,2,3,4,1,5,1,2,5,5,2,2,1,1,5,2,5,3,1,2,5,1,5,5,1,5,5,5,3,3,3,3,1,1,1,0,0,0,0,4,4,3,5,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,6,0,"Ramona",0,2.31849315068493
1692,5,5,5,5,2,2,2,2,2,4,4,3,3,2,2,4,2,2,3,3,4,4,3,3,3,5,2,5,3,5,5,2,5,3,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4.00329948137821,3.42147602333529,4.52347111355679,3.1528026864316,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,6,0,"Ramona",4,2.31849315068493
1695,3,3,4,2,3,3,3,3,3,4,4,2,2,2,2,4,2,3,4,4,2,2,2,2,4,4,2,2,2,4,4,2,4,4,4,4,4,5,4,3,4,5,1,0,1,0,0,1,1,4,4,4,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,3,4.31034140368,"Ramona",2,2.31849315068493
1696,4,4,4,4,2,1,2,2,2,4,4,1,3,1,1,5,1,1,3,3,3,1,3,3,3,5,4,1,2,2,5,1,4,4,4,4,4,5,4,3,3,3,1,0,1,1,1,0,0,4,2,5,4,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,4,381.6733342,"Ramona",2,2.31849315068493
1703,1,4,5,1,1,5,2,2,1,2,4,1,5,5,1,5,1,2,1,5,5,2,1,5,1,4,2,2,2,4,4,2,4,4,4,4,5,5,3,3,3,4,1,1,1,0,0,0,1,3,2,3,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,5,16.1283065305,"Lakeside",1,2.41176470588235
1704,4,4,5,5,1,1,2,1,1,4,5,3,2,2,2,4,2,5,5,5,2,4,1,1,5,1,1,5,1,2,5,1,5,4,4,2,2,5,3,4,5,5,1,1,1,1,1,1,1,3.78202841867974,4.22612348467479,2.79759802273814,1.42442320490152,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,4,46.0493743861,"Ramona",4,2.31849315068493
1706,5,5,5,5,1,1,1,2,2,3,5,2,2,2,3,4,2,4,4,4,2,4,2,2,4,4,2,3,2,4,3,3,4,2,4,4,4,4,4,3,3,3,1,1,1,1,0,0,0,4,4,4,4,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,6,86.1865634984,"Ramona",1,2.31849315068493
1709,5,5,5,5,2,1,1,3,3,5,5,4,2,1,4,1,4,5,4,4,2,4,2,2,4,2,2,4,2,4,4,2,4,3,4,5,5,5,5,4,3,4,1,1,1,1,0,0,1,4,3,3,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,6,253.779880497,"Ramona",2,2.31849315068493
1711,4,4,5,4,1,4,3,2,1,4,4,2,4,3,2,4,2,4,4,4,2,2,2,2,4,2,4,4,2,3,4,2,5,3,5,4,4,4,4,4,1,2,1,0,1,1,0,0,1,3,3,2,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,40.104361834,"Ramona",2,2.31849315068493
1717,4,4,4,4,2,2,4,3,2,4,4,2,2,2,3,3,2,4,2,4,4,2,4,2,2,4,3,3,3,4,4,2,3,3,3,2,2,4,2,1,2,2,1,1,1,1,1,1,1,2.37186947388528,2.37444161400438,2.32813695464241,1.33832243914183,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,2,394.339958443,"Ramona",4,2.31849315068493
1718,3,4,4,5,1,2,2,4,1,4,5,2,3,3,3,4,3,3,5,5,1,5,1,1,5,1,4,5,5,1,5,1,5,5,5,5,5,5,2,2,5,5,1,1,1,1,1,1,1,4,3,4,2,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,2,129.047692128,"Ramona",4,2.31849315068493
1719,4,4,4,3,1,2,2,3,1,4,4,2,3,4,3,3,3,4,4,4.84747269624436,3,4,3,2,4,2,3,4,3,4,4,5,4,3,4,4,4,4,4,4,4,4,1,0,1,1,1,0,1,4,4,2,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,4,16.9066138115,"Ramona",3,2.31849315068493
1725,4,5,5,5,1,2,2,2,2,4,5,2,2,3,2,4,2,4,2,4,4,4,4,2,2,2,2,4,2,4,4,3,4,2,4,4,4,5,5,4,4,4,1,1,1,1,0,0,1,4,4,4,3,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,5,107.779678786,"Ramona",2,2.31849315068493
1732,5,3,3,3,3,4,4,4,3,1,1,4,2,4,2,4,2,3,4,4,1,4,2,2,4,1,5,5,5,2,5,1,5,5,5,4,4,5,5,4.00752609059663,4,4,1,1,0,1,0,0,0,5,3,5,5,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,3,35.2972295273,"Ramona",1,2.31849315068493
1735,3.99085967154356,3.56935256581162,4.45905404156549,3.91147225216151,1.89668773147411,2.95146541378465,3.3133705065993,3.15535885925151,2.42900830679256,3.28134818142187,3.89506874416802,2.62179145335668,2.65269384546576,2.82243779239877,3.54505554556887,3.59930494390623,2.22171925380422,3.79848908065581,5,5,2,2,2,2,5,3,3,4,2,5,5,1,5,5,5,5,4,4,4,4,4,4,1,0,1,0,0,1,1,5,4,4,3,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,2,191.16899742,"Ramona",2,2.31849315068493
1737,4,4,4,4,2,4,4,4,2,2,4,3,2,4,2,4,2,4,4,4,2,4,2,2,4,2,4,4,2,2,4,2,4,4,4,5,5,5,4,4,4,4,1,1,0,0,1,0,1,3,2,4,4,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,115.943965387,"Ramona",2,2.31849315068493
1740,4,4,4,4,2,2,2,2,2,4,4,4,2,2,3,4,2,4,4,2,2,4,4,2,4,4,2,2,2,4,4,2,4,4,4,4,4,4,4,3,4,4,1,1,1,0,0,1,1,4,2,4,4,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,4,40.8896822107,"Ramona",2,2.31849315068493
1747,4,4,4,4,3,2,4,2,2,4,4,2,3,4,2,4,2,4,4,4,3,3,2,2,4,2,4,5,1,2,5,1,4,3,4,3,2,5,4,3,4,4,1,1,1,1,1,0,1,4,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,45.1962404611,"Ramona",3,2.31849315068493
1751,4,3,4,3,2,3,2,3,2,3,4,2,2,2,2,4,2,3,4,4,2,3,2,2,4,4,2,2,2,4,3,3,4,2,4,4,4,4,4,4,3,3,1,0,0,1,0,0,0,3,3,3,3,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,3,200.831848329,"Ramona",1,2.31849315068493
1754,2,2,4,2,3,4,3,4,2,4,4,1,1,1,1,5,1,2,4,4,2,4,2,2,4,1,5,4,1,2,3,4,4,4,3,4,4,4,4,4,4,4,1,1,1,1,0,0,1,5,3,5,3,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,3,17.8214687224,"Ramona",2,2.31849315068493
1756,5,4,4,4,3,2,2,2,2,2,4,3,2,2,1,5,1,2,4,4,1,2,2,2,4,4,2,2,2,4,2,4,5,3,4,5,5,5,4,4,5,5,1,0,1,1,1,0,1,5,5,4,3,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,6,65.2997120976,"Ramona",3,2.31849315068493
1758,5,5,5,5,1,1,1,3,1,5,5,3,3,1,1,5,1,3,4,3,2,1,2,3,4,3,3,5,3,3,3,3,5,1,4,5,5,4,5,4,4,4,1,0,1,0,0,0,0,4,3.48897582796453,3,3.53064373258268,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,6,38.2695140524,"Ramona",0,2.31849315068493
1759,3.82350579058168,3.89636452320252,4.23167521564739,2.74383300559481,1.52421580012285,1.34325172552268,2.44940402824144,1.61327839379099,1.52790992476233,3.58046435328796,4.05405764141547,1.96659156257645,3.50465196747876,3.0667255605624,1.86323670337435,4.04556899508869,1.8770101423351,3.68224007579834,4,4,2,2,1,1,4,2,3,4,2,4,5,1,5,4,5,1,2,4,4,3,2,2,0,0,1,1,0,0,0,4,4,3,3,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,3,130.375134532,"Ramona",1,2.31849315068493
1760,4.51623419218005,4.02714231116497,5.34152438522986,4.11541210912256,2.13348150925983,2.55442275351862,2.11730826411321,2.58196257945493,1.81355132345681,3.36431334808964,3.94554558291544,1.3291216924207,3.44841943274481,3.25371025975014,1.42722098847634,5.25620106572943,1.99993091949168,3.19494650415673,4,4,3,3,3,2,3,4,2,4,3,4,4,4,4,2,1,4,4,4,2,4,1,3,1,0,1,1,1,0,1,5,5,5,3,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,3,15.9074138163,"Ramona",3,2.31849315068493
1762,2,4,5,2,1,2,2,4,2,5,4,2,2,2,1,5,1,1,4,4,2,4,2,2,4,2,2,4,1,4,2,4,5,5,5,5,5,4,4,3,3,3,1,0,1,1,0,0,0,5,5,5,5,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,3,63.0491159242,"Ramona",1,2.31849315068493
1764,5,5,5,5,1,1,3,1,1,4,4,2,4,3,4,2,4,4,4,3,3,3.32784770798202,2,3,4,3,2,3,4,4,5,2,4,2,5,5,5,5,5,3,2,1,1,1,1,1,1,1,1,4.22405433020312,3.05025078061035,3.6414973887973,1.62425562717137,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,4,114.562694457,"Ramona",4,2.31849315068493
1775,4,4,5,5,1,2,2,2,2,4,4,3,2,2,2,4,2,4,4,4,2,4,2,2,4,2,3,4,2,4,4,2,5,4,4,5,4,5,4,4,4,5,1,0,1,1,0,0,1,5,3,4,4,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,6,64.6088341136,"Ramona",2,2.31849315068493
1781,5,5,5,5,1,1,2,2,1,5,5,4,2,4,2,4,2,5,5,5,1,3,2,2,5,1,4,5,1,2,5,1,5,5,5,5,5,5,5,4,3,4,1,1,1,1,1,0,1,5,2,3,5,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,6,1431.99251403,"Ramona",3,2.31849315068493
1790,5,5,5,5,1,1,1,1,1,5,5,3,1,1,1,5,1,5,4,3,3,4,2,3,4,5,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4,2,4,5,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,3272.47517676,"Ramona",4,2.31849315068493
1795,4,4,4,3,2,3,2,3,2,2,2,2,2,2.01539369403786,3,1,1,1,4,4,2,2,2,2,4,4,4,2,2,4,4,2,4,3,4,3,2,2,2,2,2,2,1,0,0,1,1,0,1,3,2,4,3,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,6,4308.3572832,"Ramona",3,2.31849315068493
1806,4,4,3,2,2,3,4,3,3,4,4,3,2,2,2,4,2,2,4,4,2,2,2,2,4,2,3,3,2,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,2,5,4,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,4,1472.50637451,"Ramona",4,2.31849315068493
1810,4,4,4,2,2,2,3,2,2,3,3,2,3,3,2,4,2,3,4,4,2,2,2,2,4,4,3,2,2,3,4,3,4,3,4,4,4,4,4,3,2,2,1,1,0,1,0,0,0,4,3,3,3,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,3,1377.59849158,"Ramona",1,2.31849315068493
1821,4,4,4,4,2,2,2,3,2,5,5,3,2,2,2,4,2,2,4,4,2,2,2,2,4,4,2,2,2,5,2,4,4,3,4,4,4,5,4,3.67956972287416,5,4,1,1,0,1,0,0,0,5,5,5,3,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,2,1171.5998078,"Ramona",1,2.31849315068493
1828,5,5,5,5,1,3,3,3,2,4,5,2,2,2,2,4,2,3,3,4,3,3,3,2,3,3,4,3,4,2,4,3,4,4,3,3,4,4,4,3,3,4,1,1,1,1,1,0,1,4,3,3,4,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,6,4303.12662408,"Ramona",3,2.31849315068493
1829,5,5,5,4,1,2,2,1,1,4,4,1,4,2,2,4,2,4,4,4,2,4,2,2,4,2,1,4,2,5,5,2,5,1,4,4,4,5,4,4,4,4,0,1,0,0,1,0,1,4,3,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,5,2083.43593549,"Ramona",2,2.31849315068493
1830,4,4,5,4,2,2,3,3,2,4,4,3,3,3,2,4,2,3,4,4,3,4,2,2,4,2,4,3,3,2,4,2,4,4,1,4,4,4,4,4,4,4,1,1,1,1,0,1,0,4,5,4,3,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2,1974.11747924,"Ramona",2,2.31849315068493
1832,4,3,4,4,2,4,3,4,2,4,5,4,3,4,3,3,3,5,4,4,3,4,2,2,4,3.28815523339828,4,4,2.68433807680311,2,5,4,5,4,4,4,5,5,5,5,4,4,1,1,1,1,1,1,1,3,2.12760665042938,2,4,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,6,2839.00737915,"Ramona",4,2.31849315068493
1833,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4.26172691576848,3.64968702810748,3.23543904826357,3.10856114417424,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,2639.01254138,"Ramona",4,2.31849315068493
1838,4,3,4,3,2,2,2,2,2,4,4,3,4,2,3,3,3,4,4,4,2,4,2,2,4,2,4,4,2,4,4,2,4,3,3,2,4,4,4,4,4,4,1,1,0,1,1,1,1,5,5,4,3,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,3,1907.91329126,"Ramona",4,2.31849315068493
1843,3,3,4,4,4,4,4,4,4,4,4,3,2,3,1,5,2,1,3,4,3,4,2,2,3,4,2,2,3,4,3,4,4,4,4,4,4,4,4,3,4,4,1,1,1,1,0,1,1,4,4,3,2,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,2,5839.67509236,"Ramona",3,2.31849315068493
1847,3.77153872939796,3.74840889730626,4.10412752642541,3.80686314514041,1.47960144214083,2.55709330850061,2.67351535508814,2.92009093123577,2.09275203521104,2.66785052724279,3.27691985124917,1.85474383210924,3.13278954494074,3.58448425684011,2.61418991546786,3.58878983696018,2.17800500696241,3.60929101653366,2,5,3,3,3,2,4,1,4,4,3,4,4,1,4,4,3,5,5,5,5,5,5,5,1,0,1,0,1,0,1,5,3,5,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2852.23632985,"Ramona",2,2.31849315068493
1857,2,2,4,1,5,4,3,3,2,3,4,1,3.01551261998595,2.9328113547239,1,5,1,2,4,4,3,4,2,2,3,3,2,2,2,3,4,5,5,4,3,4,4,4,4,2,2,2,1,1,0,1,0,0,0,5,5,5,3,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,2,2057.20326345,"Ramona",1,2.31849315068493
1859,5,5,5,5,1,1,1,1,1,4,4,3,2,2,2,4,2,3,1,5,5,1,5,2,1,1,5,5,1,3,5,1,5,5,5,4,5,5,5,3,3,4,1,1,1,1,1,0,0,2,2,3,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,3,4026.96498988,"Ramona",2,2.31849315068493
1862,5,5,5,4,1,1,3,3,1,5,5,2,2,3,3,3,1,2,4,5,2,4,1.77257876775937,1,4,1,2,5,1,3,4,2,5,4,3,2,4,4,4,2.84308678182296,2,3,1,1,1,1,0,0,0,4,2,4,4,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,2,2635.64571803,"Ramona",1,2.31849315068493
1863,4,3,3,4,1,3,3,3,2,4,5,4,3,3,2,4,1,2,5,4,3,2,1,2,2,4,2,1,3,4,3,4,5,5,4,2,4,5,4,4,5,5,1,0,1,1,1,0,0,4,5,4,3,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2535.54250982,"Ramona",2,2.31849315068493
1869,5,5,5,4,2,3,3,2,1,2,4,3,2,3,3,4,2,2,5,5,2,5,2,1,4,3,4,3,1,2,5,1,5,3,4,4,4,5,1,4,4,4,0,1,1,0,1,1,1,5,2,4,5,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,4,1332.72580791,"Ramona",3,2.31849315068493
1874,4,4,4,4,2,3,3,2,2,3,4,2,3,3,3,3,3,3,4,4,3,3,3,2,3,3,2,2,2,4,4,2,4,3,4,4,4,4,4,3,4,4,0,1,1,1,1,1,1,3,3,3,3,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,2,6138.31037263,"Ramona",4,2.31849315068493
1882,4,4,4,4,2,3,3,3,2,4,4,2,3,4,2,3,3,4,3,3,4,3,3,4,4,4,4,4,2,3,4,2,4,4,3,4,4,4,4,4,3,4,1,1,1,1,1,1,1,3.98307212048417,3.10991835781112,3.80247972748724,2.78032401168398,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2,3276.49653184,"Ramona",4,2.31849315068493
1890,4,2,5,2,2,2,4,2,2,4,5,2,3,4,1,5,1,4,5,5,2,2,1,1,5,3,4,3,1,3,5,1,5,4,3,4,4,5,3,2,1,4,1,0,1,0,0,0,1,5,2,4,4,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,2,3324.00073097,"Ramona",1,2.31849315068493
1899,3,3,4,3,3,4,3,4,3,4,5,3,2,2,1,4,1,2,4,4,2,2,2,2,4,4,3,1,3,5,3,4,3,3,3,4,4,4,4,4,3,4,1,0,1,0,1,0,1,4,2,3,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,3,1942.13747676,"Ramona",2,2.31849315068493
1901,4,2,4,2,2,2,2,2,2,4,4,2,4,3,2,4,2,2,4,4,2,2,2,2,4,2,3,4,2,3,4,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,2,4,4,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,3,1491.00042942,"Ramona",4,2.31849315068493
1909,4,3,5,4,2,1,1,2,1,3,5,3,3,3,1,5,1,3,4,5,2,3,2,2,4,4,4,3,2,3,4,2,5,5,1,5,5,5,3,4,5,4,0,1,1,1,1,1,1,4,4,3,3,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,2,0,"Descanso",4,2.44444444444444
1911,4,3,4,4,2,4,4,4,2,4,1,1,3,3,1,5,1,2,5,5,3,4,2,1,5,4,1,2,1,5,4,2,5,1,3,5,5,5,4,4,5,4,1,1,0,0,1,1,1,4,3,4,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,0,"Descanso",3,2.44444444444444
1912,4,4,3,4,1,3,4,4,2,4,4,1,3,4,1,5,1,1,4,5,4,4,2,1,4,2,1,1,3,5,5,1,5,2,1,4,5,5,5,5,5,5,1,1,1,0,1,1,1,5,4,4,4,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,2,0,"Descanso",3,2.44444444444444
1915,5,5,5,4,3,3,3,3,3,5,5,1,4,5,1,5,1,4,4,5,2,5,1,1,5,1,5,4,1,3,2,4,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,1,0,3,3,4,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,2,11718.058524,"Campo",2,2.2
1917,5,5,5,3,1,1,1,1,1,3,4,2,3,2,1,5,1,1,5,3,1,4,2,2,4,4,4,3,4,3,2,4,4,2,3,4,4,4,4,4,4,4,1,0,0,0,0,1,0,4,3,5,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,3,11487.1313537,"Campo",1,2.2
1918,5,5,5,5,1,1,1,2,1,5,5,1,2,1,1,3,2,3,4,3,3,3,1,1,3,1,2,1,1,5,4,1,5,5,4,4,5,5,5,5,4,3,1,1,1,1,1,1,1,3.20865728828183,2.54664256139164,3.04685784963679,2.52967022128581,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,2,12080.3114419,"Campo",4,2.2
1924,3,3,4,2,3,3,2,3,2,5,5,2,3,3,1,4,2,5,4,4,2,4,1,1,4,3,5,5,1,1,5,1,5,5,3,2,4,5,5,4,5,5,1,1,0,1,1,1,1,4,2,4,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,10685.1668198,"Campo",4,2.2
1926,4,4,5,4,1,1,2,2,1,4,4,1,3,2,3,3,4,2,4,2,2,4,2,2,4,3,2,3,2,3,4,1,4,4,4,2,2,4,3,4,3,3,1,1,0,0,0,0,0,4,4,4,3,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,2,11438.1517773,"Campo",0,2.2
1927,4,4,4,4,1,0.81786554823936,1,1,1,3,4,2,3,3,3,3,3,4,4,4,2,1,3,3,3.77240580993414,4,3,4,3,4,3,4,4,4,3,5,5,5,5,5,5,5,1,0,0,0,0,1,1,5,5,5,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,2,11237.757192,"Campo",2,2.2
1930,5,5,5,5,2,2,2,4,2,4,4,3,3,2,2,4,2,5,4,4,2,3,2,2,4,3,3,4,3,4,4,2,5,4.04167816884579,4,5,4,4,4,3,4,4,1,1,1,1,0,0,0,3,1,3,4,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,6,11099.7094714,"Campo",1,2.2
1937,5,5,5,5,1,1,1,1,1,5,2,2,4,3,2,4,2,4,2,4,4,2,4,1,3,2,2,5,1,5,5,1,5,3,5,5,5,4,5,5,4,5,1,1,0,1,1,1,1,4,2,3,4,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,2,8111.20496536,"Campo",4,2.2
1947,4,4,4,3,2,3,2,2,2,4,4,2,2,4,2,4,2,4,4,4,3,2,2,2,4,1,2,2,2,4,5,1,5,4,5,5,5,4,4,4,4,4,1,1,1,0,1,1,1,4,4,4,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,3,94.6224698701,"Descanso",3,2.44444444444444
1948,4,4,4.88718945589071,3,2,2,3,3,2,5,5,2,1,2,1,5,1,5,5,5,1,5,2,2,5,1,5,5,1,3,5,1,5,5,5,4,5,5,5,5,5,4,1,1,0,1,1,0,1,5,4,5,5,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,3,395.735519489,"Descanso",3,2.44444444444444
1951,2,2,4,2,3,3,2,3,2,4,4,4,4,4,2,4,2,4,5,5,2,4,2,2,4,2,4,4,2,4,4,2,5,4,4,4,4,5,4,4,4,4,1,1,1,0,1,1,1,3,3,3,4,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,4,429.471201296,"Descanso",3,2.44444444444444
1952,5,5,5,5,1,1,1,1,1,5,5,4,1,1,3,3,3,5,3,3,3,5,3,3,5,3,5,3,1,1,5,1,5,5,4,4,4,5,4,3,4,4,1,1,0,0,0,1,0,5,4,4,4,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,4,217.974297988,"Descanso",1,2.44444444444444
1954,3,3,5,3,2,4,3,3,1,4,4,1,2,2,2,3,2,2,5,5,1,4,2,1,5,4,3,2,3,3,4,4,5,5,5,5,4,5,5,5,5,5,1,1,1,1,1,1,0,4,3,4,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,4,0,"Descanso",3,2.44444444444444
1955,5,5,5,4,1,1,1,3,1,5,2,1,3,3,1,4,2,3,5,5,3,3,2,2,4,1,1,5,1,5,3,4,5,4,4,5,5,4,4,4,5,5,1,1,0,0,1,1,1,3,3,2,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,725.956782515,"Descanso",3,2.44444444444444
1956,4,4,4,4,2,3,5,3,3,1,5,3,3,5,1,5,1,3,5,5,1,1,1,0.908671974391553,5,1,5,5,1,3,5,1,5,4,5,5,5,4,5,5,5,5,1,1,1,0,1,1,1,5,4,4,3,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,6,704.305868318,"Descanso",3,2.44444444444444
1970,4,4,4,4,2,2,2,2,2,4,4,2,3,3,3,4,3,2,5,4,1,5,2,2,4,2,5,4,2,2,5,2,5,4,5,5,4,4,4,3,5,3,1,1,1,0,1,0,1,4,3,3,2,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,6,3471.16618929,"Pine Valley",2,1.81818181818182
1974,4,4,5,3,1,1,1,1,1,3,5,3,3,3,2,4,2,2,3,4,3,3,3,2,3,2,3,2,2,4,5,5,5,5,3,4,5,5,4,4,4,4,1,1,1,1,1,1,1,4,2,3,3,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,6,3496.39075611,"Pine Valley",4,1.81818181818182
1976,4,4,3,4,2,2,2,2,2,4,4,2,2,3,1,5,1,3,4,4,2,4,2,2,4,4,2,1,3,1,3,4,2,2,2,4,4,4,4,4,4,4,1,1,1,1,0,0,0,4,4,3,4,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,2,17464.5736359,"Pine Valley",1,1.81818181818182
1984,3,4,3,2,5,3,5,4,1,5,5,2,3,2,1,5,1,4,5,5,2,5,1,1,5,1,5,5,1,1,5,1,5,5,5,5,2,5,5,4,3,3,1,0,1,1,0,0,0,5,5,5,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,11196.1280285,"Campo",1,2.2
